#,Date-Time (PDT),Temperature (°„C) ,RH (%) ,Dew Point (°„C) 
4983,06/07/2024 17:58:56,29.37,14.55,-0.36
4984,06/07/2024 18:03:56,29.34,14.19,-0.73
4985,06/07/2024 18:08:56,29.05,14.55,-0.60
4986,06/07/2024 18:13:56,28.79,13.91,-1.43
4987,06/07/2024 18:18:56,28.54,14.60,-0.97
4988,06/07/2024 18:23:56,28.62,15.34,-0.23
4989,06/07/2024 18:28:56,28.75,13.76,-1.61
4990,06/07/2024 18:33:56,28.46,14.90,-0.75
4991,06/07/2024 18:38:56,28.22,14.89,-0.95
4992,06/07/2024 18:43:56,28.01,15.20,-0.84
4993,06/07/2024 18:48:56,28.03,14.95,-1.05
4994,06/07/2024 18:53:56,27.92,15.38,-0.75
4995,06/07/2024 18:58:56,27.81,17.14,0.65
4996,06/07/2024 19:03:56,27.61,16.98,0.37
4997,06/07/2024 19:08:56,27.47,14.49,-1.92
4998,06/07/2024 19:13:56,27.22,17.65,0.58
4999,06/07/2024 19:18:56,27.08,17.09,0.02
5000,06/07/2024 19:23:56,26.87,16.47,-0.66
5001,06/07/2024 19:28:56,26.59,16.04,-1.23
5002,06/07/2024 19:33:56,26.40,16.91,-0.67
5003,06/07/2024 19:38:56,26.23,19.09,0.86
5004,06/07/2024 19:43:56,25.90,19.93,1.19
5005,06/07/2024 19:48:56,25.51,18.98,0.20
5006,06/07/2024 19:53:56,25.20,17.87,-0.88
5007,06/07/2024 19:58:56,24.94,18.48,-0.64
5008,06/07/2024 20:03:56,24.62,19.24,-0.35
5009,06/07/2024 20:08:56,24.23,19.87,-0.22
5010,06/07/2024 20:13:56,23.81,20.62,-0.06
5011,06/07/2024 20:18:56,23.41,21.30,0.05
5012,06/07/2024 20:23:56,22.99,22.07,0.19
5013,06/07/2024 20:28:56,22.54,22.67,0.19
5014,06/07/2024 20:33:56,22.06,23.52,0.29
5015,06/07/2024 20:38:56,21.44,24.04,0.07
5016,06/07/2024 20:43:56,20.79,24.73,-0.09
5017,06/07/2024 20:48:56,20.22,25.55,-0.12
5018,06/07/2024 20:53:56,19.80,26.13,-0.17
5019,06/07/2024 20:58:56,19.47,26.49,-0.27
5020,06/07/2024 21:03:56,19.06,26.87,-0.42
5021,06/07/2024 21:08:56,18.65,27.36,-0.53
5022,06/07/2024 21:13:56,18.33,27.49,-0.73
5023,06/07/2024 21:18:56,18.11,28.38,-0.48
5024,06/07/2024 21:23:56,17.87,28.70,-0.53
5025,06/07/2024 21:28:56,18.27,27.95,-0.56
5026,06/07/2024 21:33:56,18.44,28.49,-0.15
5027,06/07/2024 21:38:56,17.84,28.36,-0.73
5028,06/07/2024 21:43:56,17.30,29.36,-0.72
5029,06/07/2024 21:48:56,16.77,30.34,-0.73
5030,06/07/2024 21:53:56,16.13,31.44,-0.80
5031,06/07/2024 21:58:56,15.46,32.50,-0.93
5032,06/07/2024 22:03:56,15.04,33.33,-0.95
5033,06/07/2024 22:08:56,14.76,34.16,-0.86
5034,06/07/2024 22:13:56,14.51,35.24,-0.67
5035,06/07/2024 22:18:56,14.28,35.60,-0.72
5036,06/07/2024 22:23:56,14.00,36.08,-0.79
5037,06/07/2024 22:28:56,13.98,36.25,-0.74
5038,06/07/2024 22:33:56,13.81,36.32,-0.87
5039,06/07/2024 22:38:56,13.57,37.09,-0.79
5040,06/07/2024 22:43:56,13.26,37.92,-0.77
5041,06/07/2024 22:48:56,13.02,38.93,-0.62
5042,06/07/2024 22:53:56,12.90,39.46,-0.54
5043,06/07/2024 22:58:56,12.78,39.20,-0.75
5044,06/07/2024 23:03:56,12.73,39.49,-0.69
5045,06/07/2024 23:08:56,12.67,39.40,-0.77
5046,06/07/2024 23:13:56,12.59,39.45,-0.83
5047,06/07/2024 23:18:56,12.42,39.57,-0.94
5048,06/07/2024 23:23:56,12.16,40.28,-0.93
5049,06/07/2024 23:28:56,12.02,40.72,-0.91
5050,06/07/2024 23:33:56,11.76,41.25,-0.97
5051,06/07/2024 23:38:56,11.33,42.19,-1.05
5052,06/07/2024 23:43:56,11.20,42.71,-0.99
5053,06/07/2024 23:48:56,11.08,43.24,-0.93
5054,06/07/2024 23:53:56,11.01,43.50,-0.92
5055,06/07/2024 23:58:56,10.99,43.66,-0.89
5056,06/08/2024 00:03:56,11.00,43.85,-0.82
5057,06/08/2024 00:08:56,11.07,43.82,-0.77
5058,06/08/2024 00:13:56,11.12,43.91,-0.69
5059,06/08/2024 00:18:56,11.17,43.61,-0.74
5060,06/08/2024 00:23:56,11.12,43.81,-0.72
5061,06/08/2024 00:28:56,11.06,44.36,-0.61
5062,06/08/2024 00:33:56,10.98,44.89,-0.52
5063,06/08/2024 00:38:56,10.99,44.79,-0.54
5064,06/08/2024 00:43:56,10.91,44.65,-0.65
5065,06/08/2024 00:48:56,10.79,44.77,-0.73
5066,06/08/2024 00:53:56,10.87,44.08,-0.87
5067,06/08/2024 00:58:56,11.01,43.79,-0.83
5068,06/08/2024 01:03:56,10.91,44.07,-0.83
5069,06/08/2024 01:08:56,10.81,44.31,-0.85
5070,06/08/2024 01:13:56,10.72,44.97,-0.73
5071,06/08/2024 01:18:56,10.55,45.58,-0.70
5072,06/08/2024 01:23:56,10.42,45.81,-0.75
5073,06/08/2024 01:28:56,10.23,46.32,-0.77
5074,06/08/2024 01:33:56,10.06,46.69,-0.82
5075,06/08/2024 01:38:56,10.03,46.51,-0.90
5076,06/08/2024 01:43:56,9.80,46.84,-1.01
5077,06/08/2024 01:48:56,9.46,47.17,-1.23
5078,06/08/2024 01:53:56,9.16,47.35,-1.45
5079,06/08/2024 01:58:56,9.09,47.12,-1.58
5080,06/08/2024 02:03:56,9.19,46.95,-1.54
5081,06/08/2024 02:08:56,9.22,47.00,-1.50
5082,06/08/2024 02:13:56,9.21,47.10,-1.48
5083,06/08/2024 02:18:56,9.14,47.18,-1.52
5084,06/08/2024 02:23:56,8.96,47.55,-1.58
5085,06/08/2024 02:28:56,8.84,48.07,-1.54
5086,06/08/2024 02:33:56,8.89,48.17,-1.47
5087,06/08/2024 02:38:56,8.81,48.40,-1.48
5088,06/08/2024 02:43:56,8.66,48.88,-1.48
5089,06/08/2024 02:48:56,8.45,49.49,-1.50
5090,06/08/2024 02:53:56,8.26,50.16,-1.49
5091,06/08/2024 02:58:56,8.13,50.64,-1.49
5092,06/08/2024 03:03:56,8.02,51.08,-1.47
5093,06/08/2024 03:08:56,7.97,51.02,-1.54
5094,06/08/2024 03:13:56,7.80,51.24,-1.63
5095,06/08/2024 03:18:56,7.87,50.63,-1.73
5096,06/08/2024 03:23:56,8.12,49.82,-1.72
5097,06/08/2024 03:28:56,8.26,49.42,-1.70
5098,06/08/2024 03:33:56,8.21,49.46,-1.73
5099,06/08/2024 03:38:56,8.08,49.59,-1.82
5100,06/08/2024 03:43:56,8.01,49.86,-1.81
5101,06/08/2024 03:48:56,7.90,50.04,-1.86
5102,06/08/2024 03:53:56,7.84,50.17,-1.88
5103,06/08/2024 03:58:56,7.65,50.39,-1.99
5104,06/08/2024 04:03:56,7.41,51.21,-2.00
5105,06/08/2024 04:08:56,7.15,51.95,-2.05
5106,06/08/2024 04:13:56,6.88,52.44,-2.17
5107,06/08/2024 04:18:56,6.79,52.73,-2.18
5108,06/08/2024 04:23:56,6.69,52.72,-2.28
5109,06/08/2024 04:28:56,6.65,52.74,-2.31
5110,06/08/2024 04:33:56,6.52,53.06,-2.35
5111,06/08/2024 04:38:56,6.56,53.22,-2.27
5112,06/08/2024 04:43:56,6.63,53.02,-2.26
5113,06/08/2024 04:48:56,6.45,53.11,-2.40
5114,06/08/2024 04:53:56,6.14,53.99,-2.47
5115,06/08/2024 04:58:56,5.90,54.76,-2.51
5116,06/08/2024 05:03:56,5.75,55.36,-2.50
5117,06/08/2024 05:08:56,5.59,56.03,-2.48
5118,06/08/2024 05:13:56,5.41,56.52,-2.53
5119,06/08/2024 05:18:56,5.34,56.95,-2.49
5120,06/08/2024 05:23:56,5.39,57.54,-2.31
5121,06/08/2024 05:28:56,5.52,58.36,-1.99
5122,06/08/2024 05:33:56,5.80,57.72,-1.89
5123,06/08/2024 05:38:56,5.79,57.26,-2.00
5124,06/08/2024 05:43:56,5.67,57.55,-2.04
5125,06/08/2024 05:48:56,5.67,58.19,-1.90
5126,06/08/2024 05:53:56,5.80,58.00,-1.82
5127,06/08/2024 05:58:56,6.02,57.36,-1.76
5128,06/08/2024 06:03:56,6.47,56.56,-1.53
5129,06/08/2024 06:08:56,7.13,54.90,-1.32
5130,06/08/2024 06:13:56,7.79,53.43,-1.07
5131,06/08/2024 06:18:56,8.45,51.58,-0.94
5132,06/08/2024 06:23:56,9.08,49.92,-0.81
5133,06/08/2024 06:28:56,9.69,49.42,-0.38
5134,06/08/2024 06:33:56,10.27,48.68,-0.05
5135,06/08/2024 06:38:56,10.89,47.00,0.03
5136,06/08/2024 06:43:56,11.53,45.81,0.27
5137,06/08/2024 06:48:56,12.18,45.39,0.73
5138,06/08/2024 06:53:56,12.89,44.41,1.07
5139,06/08/2024 06:58:56,13.58,43.03,1.26
5140,06/08/2024 07:03:56,14.22,42.61,1.70
5141,06/08/2024 07:08:56,14.81,41.40,1.83
5142,06/08/2024 07:13:56,15.44,40.09,1.95
5143,06/08/2024 07:18:56,16.05,39.15,2.17
5144,06/08/2024 07:23:56,16.55,41.47,3.43
5145,06/08/2024 07:28:56,16.80,43.56,4.35
5146,06/08/2024 07:33:56,16.97,41.75,3.90
5147,06/08/2024 07:38:56,17.02,43.43,4.50
5148,06/08/2024 07:43:56,17.20,42.69,4.43
5149,06/08/2024 07:48:56,17.41,40.40,3.83
5150,06/08/2024 07:53:56,17.68,40.55,4.12
5151,06/08/2024 07:58:56,18.03,38.37,3.65
5152,06/08/2024 08:03:56,18.28,37.94,3.71
5153,06/08/2024 08:08:56,18.55,37.50,3.78
5154,06/08/2024 08:13:56,18.75,38.52,4.35
5155,06/08/2024 08:18:56,18.99,37.93,4.34
5156,06/08/2024 08:23:56,19.17,37.50,4.34
5157,06/08/2024 08:28:56,19.32,38.75,4.94
5158,06/08/2024 08:33:56,19.50,37.43,4.61
5159,06/08/2024 08:38:56,19.59,36.70,4.40
5160,06/08/2024 08:43:56,19.83,36.69,4.62
5161,06/08/2024 08:48:56,20.23,34.99,4.29
5162,06/08/2024 08:53:56,20.44,34.02,4.07
5163,06/08/2024 08:58:56,20.62,33.40,3.97
5164,06/08/2024 09:03:56,20.88,31.76,3.49
5165,06/08/2024 09:08:56,21.29,33.02,4.40
5166,06/08/2024 09:13:56,21.73,29.24,3.05
5167,06/08/2024 09:18:56,22.10,30.38,3.91
5168,06/08/2024 09:23:56,22.53,28.86,3.55
5169,06/08/2024 09:28:56,22.94,28.57,3.77
5170,06/08/2024 09:33:56,23.14,26.70,2.98
5171,06/08/2024 09:38:56,23.01,26.04,2.52
5172,06/08/2024 09:43:56,23.09,26.80,2.99
5173,06/08/2024 09:48:56,23.29,26.68,3.10
5174,06/08/2024 09:53:56,23.68,25.61,2.85
5175,06/08/2024 09:58:56,23.82,25.09,2.68
5176,06/08/2024 10:03:56,24.16,24.97,2.90
5177,06/08/2024 10:08:56,24.36,24.28,2.67
5178,06/08/2024 10:13:56,24.54,23.76,2.52
5179,06/08/2024 10:18:56,24.63,22.94,2.10
5180,06/08/2024 10:23:56,24.69,23.60,2.55
5181,06/08/2024 10:28:56,24.87,22.98,2.32
5182,06/08/2024 10:33:56,25.20,21.74,1.82
5183,06/08/2024 10:38:56,25.26,21.40,1.65
5184,06/08/2024 10:43:56,25.51,21.78,2.11
5185,06/08/2024 10:48:56,25.97,20.67,1.75
5186,06/08/2024 10:53:56,26.43,21.00,2.36
5187,06/08/2024 10:58:56,26.93,20.75,2.60
5188,06/08/2024 11:03:56,27.08,18.99,1.49
5189,06/08/2024 11:08:56,27.25,19.84,2.24
5190,06/08/2024 11:13:56,27.65,19.16,2.08
5191,06/08/2024 11:18:56,27.65,18.83,1.84
5192,06/08/2024 11:23:56,27.54,18.74,1.68
5193,06/08/2024 11:28:56,27.86,18.84,2.01
5194,06/08/2024 11:33:56,28.12,17.95,1.54
5195,06/08/2024 11:38:56,28.43,17.69,1.60
5196,06/08/2024 11:43:56,28.55,18.23,2.11
5197,06/08/2024 11:48:56,28.44,17.52,1.47
5198,06/08/2024 11:53:56,28.18,18.38,1.93
5199,06/08/2024 11:58:56,28.31,17.95,1.70
5200,06/08/2024 12:03:56,28.56,17.77,1.77
5201,06/08/2024 12:08:56,28.87,19.20,3.11
5202,06/08/2024 12:13:56,29.10,18.12,2.48
5203,06/08/2024 12:18:56,29.24,17.98,2.48
5204,06/08/2024 12:23:56,29.41,17.57,2.29
5205,06/08/2024 12:28:56,29.81,17.60,2.64
5206,06/08/2024 12:33:56,30.12,17.40,2.73
5207,06/08/2024 12:38:56,30.10,17.38,2.70
5208,06/08/2024 12:43:56,30.39,16.92,2.55
5209,06/08/2024 12:48:56,30.25,17.16,2.64
5210,06/08/2024 12:53:56,29.80,17.24,2.34
5211,06/08/2024 12:58:56,29.60,17.58,2.45
5212,06/08/2024 13:03:56,29.92,17.59,2.72
5213,06/08/2024 13:08:56,30.05,17.12,2.44
5214,06/08/2024 13:13:56,30.13,17.48,2.81
5215,06/08/2024 13:18:56,30.50,16.91,2.63
5216,06/08/2024 13:23:56,29.90,17.13,2.34
5217,06/08/2024 13:28:56,29.68,17.84,2.72
5218,06/08/2024 13:33:56,29.63,17.82,2.67
5219,06/08/2024 13:38:56,30.04,18.21,3.31
5220,06/08/2024 13:43:56,30.14,17.49,2.82
5221,06/08/2024 13:48:56,30.33,17.59,3.05
5222,06/08/2024 13:53:56,30.36,17.61,3.09
5223,06/08/2024 13:58:56,30.40,17.81,3.28
5224,06/08/2024 14:03:56,30.90,16.68,2.76
5225,06/08/2024 14:08:56,31.24,16.22,2.64
5226,06/08/2024 14:13:56,31.08,16.46,2.72
5227,06/08/2024 14:18:56,31.01,16.04,2.30
5228,06/08/2024 14:23:56,30.45,16.65,2.38
5229,06/08/2024 14:28:56,30.30,16.61,2.22
5230,06/08/2024 14:33:56,30.04,16.53,1.95
5231,06/08/2024 14:38:56,30.01,16.80,2.15
5232,06/08/2024 14:43:56,30.41,16.17,1.93
5233,06/08/2024 14:48:56,30.30,16.01,1.70
5234,06/08/2024 14:53:56,29.92,16.67,1.97
5235,06/08/2024 14:58:56,29.45,17.48,2.26
5236,06/08/2024 15:03:56,28.80,19.85,3.51
5237,06/08/2024 15:08:56,27.98,21.11,3.72
5238,06/08/2024 15:13:56,27.16,22.89,4.19
5239,06/08/2024 15:18:56,26.77,23.03,3.95
5240,06/08/2024 15:23:56,26.71,22.21,3.38
5241,06/08/2024 15:28:56,26.45,23.54,3.99
5242,06/08/2024 15:33:56,26.83,23.50,4.28
5243,06/08/2024 15:38:56,27.45,22.25,4.02
5244,06/08/2024 15:43:56,27.87,21.26,3.73
5245,06/08/2024 15:48:56,27.80,20.94,3.45
5246,06/08/2024 15:53:56,27.74,20.21,2.90
5247,06/08/2024 15:58:56,27.65,21.16,3.48
5248,06/08/2024 16:03:56,27.58,24.36,5.43
5249,06/08/2024 16:08:56,27.39,22.03,3.83
5250,06/08/2024 16:13:56,27.58,22.37,4.21
5251,06/08/2024 16:18:56,27.73,20.08,2.80
5252,06/08/2024 16:23:56,27.73,20.15,2.85
5253,06/08/2024 16:28:56,27.49,21.17,3.35
5254,06/08/2024 16:33:56,27.32,21.04,3.12
5255,06/08/2024 16:38:56,27.34,20.96,3.08
5256,06/08/2024 16:43:56,27.16,21.72,3.44
5257,06/08/2024 16:48:56,26.84,24.00,4.59
5258,06/08/2024 16:53:56,26.67,22.88,3.77
5259,06/08/2024 16:58:56,26.52,24.53,4.63
5260,06/08/2024 17:03:56,26.23,25.45,4.92
5261,06/08/2024 17:08:56,26.02,25.79,4.93
5262,06/08/2024 17:13:56,25.87,26.53,5.21
5263,06/08/2024 17:18:56,25.67,25.96,4.73
5264,06/08/2024 17:23:56,25.42,27.34,5.26
5265,06/08/2024 17:28:56,24.70,29.69,5.83
5266,06/08/2024 17:33:56,23.69,32.17,6.12
5267,06/08/2024 17:38:56,23.38,30.24,4.95
5268,06/08/2024 17:43:56,23.36,30.93,5.26
5269,06/08/2024 17:48:56,23.48,30.04,4.95
5270,06/08/2024 17:53:56,23.52,30.35,5.13
5271,06/08/2024 17:58:56,23.61,30.95,5.48
5272,06/08/2024 18:03:56,23.55,30.89,5.40
5273,06/08/2024 18:08:56,23.51,30.82,5.34
5274,06/08/2024 18:13:56,23.58,29.56,4.80
5275,06/08/2024 18:18:56,22.90,32.07,5.38
5276,06/08/2024 18:23:56,22.43,31.05,4.51
5277,06/08/2024 18:28:56,22.45,31.54,4.75
5278,06/08/2024 18:33:56,22.21,32.44,4.94
5279,06/08/2024 18:38:56,21.83,34.52,5.50
5280,06/08/2024 18:43:56,21.40,36.10,5.77
5281,06/08/2024 18:48:56,20.89,37.92,6.03
5282,06/08/2024 18:53:56,20.62,38.25,5.91
5283,06/08/2024 18:58:56,20.58,38.85,6.10
5284,06/08/2024 19:03:56,20.58,38.46,5.96
5285,06/08/2024 19:08:56,20.51,39.23,6.19
5286,06/08/2024 19:13:56,20.38,40.19,6.42
5287,06/08/2024 19:18:56,20.15,41.83,6.79
5288,06/08/2024 19:23:56,19.91,42.49,6.81
5289,06/08/2024 19:28:56,19.80,43.39,7.01
5290,06/08/2024 19:33:56,19.77,42.20,6.58
5291,06/08/2024 19:38:56,19.84,40.22,5.95
5292,06/08/2024 19:43:56,20.06,39.05,5.71
5293,06/08/2024 19:48:56,20.26,38.86,5.83
5294,06/08/2024 19:53:56,20.29,39.10,5.94
5295,06/08/2024 19:58:56,20.24,39.36,5.99
5296,06/08/2024 20:03:56,20.10,40.90,6.42
5297,06/08/2024 20:08:56,19.89,42.71,6.86
5298,06/08/2024 20:13:56,19.65,43.09,6.77
5299,06/08/2024 20:18:56,19.62,42.58,6.57
5300,06/08/2024 20:23:56,19.71,40.69,6.00
5301,06/08/2024 20:28:56,19.82,42.25,6.64
5302,06/08/2024 20:33:56,19.69,42.89,6.74
5303,06/08/2024 20:38:56,19.53,42.63,6.51
5304,06/08/2024 20:43:56,19.44,42.64,6.43
5305,06/08/2024 20:48:56,19.33,42.41,6.26
5306,06/08/2024 20:53:56,19.21,43.56,6.53
5307,06/08/2024 20:58:56,19.05,45.81,7.12
5308,06/08/2024 21:03:56,18.64,50.07,8.05
5309,06/08/2024 21:08:56,18.21,52.05,8.22
5310,06/08/2024 21:13:56,17.99,51.50,7.86
5311,06/08/2024 21:18:56,17.91,51.77,7.86
5312,06/08/2024 21:23:56,17.82,51.03,7.57
5313,06/08/2024 21:28:56,17.66,53.54,8.13
5314,06/08/2024 21:33:56,17.19,57.33,8.70
5315,06/08/2024 21:38:56,16.69,63.32,9.71
5316,06/08/2024 21:43:56,15.98,67.29,9.94
5317,06/08/2024 21:48:56,15.61,64.12,8.86
5318,06/08/2024 21:53:56,15.46,63.67,8.62
5319,06/08/2024 21:58:56,15.37,64.84,8.80
5320,06/08/2024 22:03:56,15.55,62.56,8.45
5321,06/08/2024 22:08:56,15.66,65.43,9.22
5322,06/08/2024 22:13:56,15.54,64.71,8.93
5323,06/08/2024 22:18:56,15.44,66.85,9.33
5324,06/08/2024 22:23:56,15.28,68.32,9.50
5325,06/08/2024 22:28:56,15.18,67.62,9.25
5326,06/08/2024 22:33:56,15.17,67.00,9.10
5327,06/08/2024 22:38:56,15.31,66.02,9.02
5328,06/08/2024 22:43:56,15.47,64.00,8.71
5329,06/08/2024 22:48:56,15.60,63.45,8.70
5330,06/08/2024 22:53:56,15.81,59.53,7.96
5331,06/08/2024 22:58:56,16.19,59.67,8.35
5332,06/08/2024 23:03:56,16.20,59.71,8.38
5333,06/08/2024 23:08:56,16.15,59.36,8.24
5334,06/08/2024 23:13:56,16.19,58.64,8.09
5335,06/08/2024 23:18:56,16.27,57.97,8.00
5336,06/08/2024 23:23:56,16.26,57.80,7.96
5337,06/08/2024 23:28:56,16.22,58.23,8.02
5338,06/08/2024 23:33:56,16.23,57.18,7.77
5339,06/08/2024 23:38:56,16.41,56.37,7.72
5340,06/08/2024 23:43:56,16.51,54.47,7.31
5341,06/08/2024 23:48:56,16.55,54.26,7.30
5342,06/08/2024 23:53:56,16.73,54.87,7.62
5343,06/08/2024 23:58:56,16.77,56.12,7.99
5344,06/09/2024 00:03:56,16.64,55.83,7.79
5345,06/09/2024 00:08:56,16.76,55.20,7.74
5346,06/09/2024 00:13:56,16.59,56.13,7.83
5347,06/09/2024 00:18:56,16.34,57.98,8.07
5348,06/09/2024 00:23:56,15.91,60.52,8.30
5349,06/09/2024 00:28:56,15.52,60.89,8.02
5350,06/09/2024 00:33:56,15.50,59.88,7.75
5351,06/09/2024 00:38:56,15.57,59.39,7.70
5352,06/09/2024 00:43:56,15.54,59.44,7.68
5353,06/09/2024 00:48:56,15.62,56.18,6.94
5354,06/09/2024 00:53:56,15.81,54.67,6.72
5355,06/09/2024 00:58:56,15.94,55.44,7.04
5356,06/09/2024 01:03:56,15.88,58.73,7.83
5357,06/09/2024 01:08:56,15.40,60.53,7.82
5358,06/09/2024 01:13:56,14.91,60.69,7.40
5359,06/09/2024 01:18:56,14.79,60.14,7.15
5360,06/09/2024 01:23:56,15.05,59.06,7.13
5361,06/09/2024 01:28:56,15.08,59.04,7.16
5362,06/09/2024 01:33:56,15.05,58.86,7.08
5363,06/09/2024 01:38:56,14.94,59.67,7.17
5364,06/09/2024 01:43:56,14.75,58.56,6.73
5365,06/09/2024 01:48:56,14.57,59.01,6.67
5366,06/09/2024 01:53:56,14.30,59.57,6.55
5367,06/09/2024 01:58:56,14.02,60.62,6.54
5368,06/09/2024 02:03:56,13.73,61.87,6.57
5369,06/09/2024 02:08:56,13.54,61.75,6.35
5370,06/09/2024 02:13:56,13.25,63.32,6.44
5371,06/09/2024 02:18:56,12.86,64.16,6.27
5372,06/09/2024 02:23:56,12.58,65.68,6.34
5373,06/09/2024 02:28:56,12.11,67.84,6.36
5374,06/09/2024 02:33:56,11.66,69.37,6.25
5375,06/09/2024 02:38:56,11.23,71.19,6.21
5376,06/09/2024 02:43:56,10.94,72.23,6.15
5377,06/09/2024 02:48:56,10.72,72.97,6.08
5378,06/09/2024 02:53:56,10.56,73.68,6.07
5379,06/09/2024 02:58:56,10.44,74.02,6.01
5380,06/09/2024 03:03:56,10.33,74.38,5.98
5381,06/09/2024 03:08:56,10.26,74.74,5.99
5382,06/09/2024 03:13:56,10.02,75.72,5.94
5383,06/09/2024 03:18:56,9.85,76.56,5.94
5384,06/09/2024 03:23:56,9.73,76.88,5.88
5385,06/09/2024 03:28:56,9.69,76.62,5.80
5386,06/09/2024 03:33:56,9.72,77.17,5.92
5387,06/09/2024 03:38:56,9.58,77.32,5.81
5388,06/09/2024 03:43:56,9.41,78.26,5.82
5389,06/09/2024 03:48:56,9.28,79.04,5.84
5390,06/09/2024 03:53:56,9.23,79.45,5.87
5391,06/09/2024 03:58:56,9.19,79.63,5.87
5392,06/09/2024 04:03:56,9.17,79.64,5.84
5393,06/09/2024 04:08:56,9.14,79.61,5.81
5394,06/09/2024 04:13:56,9.11,79.40,5.74
5395,06/09/2024 04:18:56,9.08,79.60,5.75
5396,06/09/2024 04:23:56,9.01,79.59,5.68
5397,06/09/2024 04:28:56,8.86,79.95,5.60
5398,06/09/2024 04:33:56,8.71,80.61,5.57
5399,06/09/2024 04:38:56,8.63,81.05,5.57
5400,06/09/2024 04:43:56,8.55,82.12,5.68
5401,06/09/2024 04:48:56,8.55,82.01,5.66
5402,06/09/2024 04:53:56,8.63,81.53,5.66
5403,06/09/2024 04:58:56,8.83,80.73,5.71
5404,06/09/2024 05:03:56,9.01,79.51,5.66
5405,06/09/2024 05:08:56,9.03,78.79,5.56
5406,06/09/2024 05:13:56,8.94,78.58,5.43
5407,06/09/2024 05:18:56,8.75,78.64,5.25
5408,06/09/2024 05:23:56,8.49,79.13,5.09
5409,06/09/2024 05:28:56,8.25,79.60,4.94
5410,06/09/2024 05:33:56,8.01,80.33,4.83
5411,06/09/2024 05:38:56,7.79,81.33,4.80
5412,06/09/2024 05:43:56,7.65,81.98,4.78
5413,06/09/2024 05:48:56,7.53,82.22,4.70
5414,06/09/2024 05:53:56,7.48,82.79,4.76
5415,06/09/2024 05:58:56,7.52,83.20,4.86
5416,06/09/2024 06:03:56,7.63,83.38,5.00
5417,06/09/2024 06:08:56,7.90,83.48,5.28
5418,06/09/2024 06:13:56,8.33,83.13,5.64
5419,06/09/2024 06:18:56,8.87,82.35,6.04
5420,06/09/2024 06:23:56,9.51,81.16,6.45
5421,06/09/2024 06:28:56,10.15,79.80,6.83
5422,06/09/2024 06:33:56,10.83,78.02,7.16
5423,06/09/2024 06:38:56,11.51,75.17,7.28
5424,06/09/2024 06:43:56,12.19,73.17,7.55
5425,06/09/2024 06:48:56,12.92,70.82,7.77
5426,06/09/2024 06:53:56,13.64,69.30,8.14
5427,06/09/2024 06:58:56,14.31,65.14,7.87
5428,06/09/2024 07:03:56,14.94,64.15,8.24
5429,06/09/2024 07:08:56,15.55,61.32,8.15
5430,06/09/2024 07:13:56,16.08,57.70,7.76
5431,06/09/2024 07:18:56,16.54,56.81,7.96
5432,06/09/2024 07:23:56,16.95,56.57,8.28
5433,06/09/2024 07:28:56,17.32,53.84,7.89
5434,06/09/2024 07:33:56,17.61,51.30,7.45
5435,06/09/2024 07:38:56,17.86,51.49,7.74
5436,06/09/2024 07:43:56,18.08,47.72,6.83
5437,06/09/2024 07:48:56,18.29,47.46,6.95
5438,06/09/2024 07:53:56,18.47,45.98,6.64
5439,06/09/2024 07:58:56,18.71,46.42,7.00
5440,06/09/2024 08:03:56,19.05,44.08,6.56
5441,06/09/2024 08:08:56,19.29,45.40,7.21
5442,06/09/2024 08:13:56,19.54,44.96,7.29
5443,06/09/2024 08:18:56,19.92,44.03,7.33
5444,06/09/2024 08:23:56,20.19,43.67,7.45
5445,06/09/2024 08:28:56,20.38,43.28,7.50
5446,06/09/2024 08:33:56,20.55,43.93,7.87
5447,06/09/2024 08:38:56,20.71,43.77,7.96
5448,06/09/2024 08:43:56,20.92,42.64,7.76
5449,06/09/2024 08:48:56,21.17,42.66,8.00
5450,06/09/2024 08:53:56,21.37,41.42,7.75
5451,06/09/2024 08:58:56,21.64,40.42,7.63
5452,06/09/2024 09:03:56,21.89,39.39,7.48
5453,06/09/2024 09:08:56,22.05,40.81,8.13
5454,06/09/2024 09:13:56,21.95,39.49,7.57
5455,06/09/2024 09:18:56,21.88,38.61,7.17
5456,06/09/2024 09:23:56,21.91,38.48,7.15
5457,06/09/2024 09:28:56,21.97,38.24,7.11
5458,06/09/2024 09:33:56,21.88,37.92,6.91
5459,06/09/2024 09:38:56,21.89,39.28,7.43
5460,06/09/2024 09:43:56,22.09,38.88,7.46
5461,06/09/2024 09:48:56,22.16,37.50,6.99
5462,06/09/2024 09:53:56,21.92,37.00,6.59
5463,06/09/2024 09:58:56,21.85,38.91,7.26
5464,06/09/2024 10:03:56,22.09,38.02,7.13
5465,06/09/2024 10:08:56,22.49,37.23,7.19
5466,06/09/2024 10:13:56,22.83,36.20,7.07
5467,06/09/2024 10:18:56,23.12,34.72,6.72
5468,06/09/2024 10:23:56,23.09,34.46,6.59
5469,06/09/2024 10:28:56,23.14,34.84,6.79
5470,06/09/2024 10:33:56,23.36,34.38,6.79
5471,06/09/2024 10:38:56,23.62,33.04,6.44
5472,06/09/2024 10:43:56,24.13,31.94,6.40
5473,06/09/2024 10:48:56,24.34,31.19,6.23
5474,06/09/2024 10:53:56,24.13,31.39,6.14
5475,06/09/2024 10:58:56,23.91,31.99,6.23
